"","Basal_1","Basal_2","Basal_3","Luminal_1","Luminal_2","Luminal_3"
"ENSG00000277092",0,0,0,0,0,0
"ENSG00000277095",0,0,0,0,0,0
"ENSG00000277096",0,0,0,0,0,0
"ENSG00000277099",0,0,0,0,0,0
"ENSG00000277101",94.051,25.626,0,912.12,553.34,236.977
"ENSG00000277103",0,2.605,4.994,3.002,1.252,1.987
"ENSG00000277104",250.134,157.849,273.444,123.17,179.188,155.572
"ENSG00000277106",0,0,0,0,0,0
"ENSG00000277109",0,0,0,1.002,0,0
"ENSG00000277110",0,0,0,0,0,0
"ENSG00000277111",32.46,205.846,27.942,29.412,145.362,29.18
"ENSG00000277112",6.971,8.949,12,6.349,5.356,7.055
"ENSG00000277114",214.839,272.865,107.654,290.871,279.564,175.657
"ENSG00000277125",0,0,0,0,0,0
"ENSG00000277131",6,47.001,8,33,107.837,69
"ENSG00000277132",39.205,0,7.741,59.899,21.884,62.979
"ENSG00000277134",0,0,0,0,0,0
"ENSG00000277140",1472.654,1825.916,1498.949,1397.759,1191.175,919.449
"ENSG00000277143",0,0,0,0,0,0
"ENSG00000277146",0,0,0,0,0,0
"ENSG00000277149",1114.618,279.432,559.283,1025.89,324.862,563.206
"ENSG00000277150",184.636,120.891,0,196.172,120.125,0
"ENSG00000277154",153.543,164.242,145.628,134.952,104.109,101.062
"ENSG00000277156",1.502,0,3.012,0,1.002,0
"ENSG00000277157",1393.983,678.751,1480,990,590.592,1156
"ENSG00000277161",1081.179,415.224,855.301,377.903,144.131,541.377
"ENSG00000277162",0,0,0,0,0,0
"ENSG00000277171",0,0,0,0,0,0
"ENSG00000277172",1,0,0,0,0,0
"ENSG00000277174",0,0,0,0,0,0
"ENSG00000277175",0,0,0,0,0,0
"ENSG00000277176",0,0,0,0,0,0
"ENSG00000277177",0,0,29.436,20.904,0,0
"ENSG00000277181",0,0,0,0,0,0
"ENSG00000277185",0,0,0,0,0,0
"ENSG00000277191",0,0,0,0,0,0
"ENSG00000277196",128.818,236.361,82.934,63.856,118.837,89.41
"ENSG00000277200",96.378,187.416,97.604,73.346,147.733,78.11
"ENSG00000277203",187.411,96.258,364,215.753,78.883,407.104
"ENSG00000277206",0,0,0,0,0,0
"ENSG00000277211",0,0,0,1,0,0
"ENSG00000277213",0,0,0,0,0,0
"ENSG00000277219",0,126.087,0,0,107.957,0
"ENSG00000277221",756.873,758.844,693.878,760.998,842.652,773.382
"ENSG00000277222",5070.253,4438.059,4226.215,4677.321,4950.33,4901.101
"ENSG00000277224",519.092,365.449,338,844.652,468.998,557.628
"ENSG00000277227",0,1,0,0,0,0
"ENSG00000277236",0,0,1,4,0,0
"ENSG00000277241",0,0,0,0,0,0
"ENSG00000277251",0,0,0,0,0,0
"ENSG00000277252",0,0,0,0,0,0
"ENSG00000277253",0,0,0,0,2.194,0
"ENSG00000277258",0,0,0,0,0,0
"ENSG00000277263",0,0,0,0,0,0
"ENSG00000277271",0,0,0,0,0,0
"ENSG00000277272",0,0,0,0,0,0
"ENSG00000277273",894.631,1227.229,1346.146,601.225,653.988,751.683
"ENSG00000277276",87.908,99.275,0,182.404,215.085,60.8
"ENSG00000277278",57.476,66.098,53.241,55.476,82.483,59.021
"ENSG00000277281",4,0,0,0,0,0
"ENSG00000277282",0,0,0,0,0,0
"ENSG00000277289",0,0,0,0,0,0
"ENSG00000277290",0,0,1,0,0,1
"ENSG00000277291",0,1.005,0,0,0,0
"ENSG00000277292",1590.133,863.024,1508.484,1477.388,650.507,1245.443
"ENSG00000277297",0,0,2,1,4,0
"ENSG00000277303",0,0,0,0,0,4.844
"ENSG00000277304",64.572,131.562,78.178,18.637,61.246,35.277
"ENSG00000277315",0,0,0,0,0,0
"ENSG00000277317",0,0,0,0,0,0
"ENSG00000277318",0,0,0,0,0,0
"ENSG00000277319",0,0,0,0,0,0
"ENSG00000277322",0,34.688,3.036,0,0,0
"ENSG00000277327",0,0,0,0,1,0
"ENSG00000277335",0,0,0,0,0,0
"ENSG00000277336",0,0,0,0,0,0
"ENSG00000277339",0,0,0,0,1,0
"ENSG00000277340",0,0,0,0,0,0
"ENSG00000277345",0,0,0,0,0,0
"ENSG00000277349",0,0,0,0,1.054,0
"ENSG00000277354",0,0,0,0,0,0
"ENSG00000277356",0,0,0,0,0,0
"ENSG00000277357",0,0,0,0,0,0
"ENSG00000277358",1,0,0,0,0,1
"ENSG00000277361",0,0,0,1,0,0
"ENSG00000277363",3.646,15.912,7.802,48.908,32.531,109.726
"ENSG00000277364",0,0,2.035,0,2.028,0
"ENSG00000277366",0,0,0,0,0,0
"ENSG00000277367",0,0,0,0,0,0
"ENSG00000277375",0,0,0,0,0,0
"ENSG00000277376",0,0,0,0,0,0
"ENSG00000277377",409.349,184.125,32.966,1664.122,539.672,303.689
"ENSG00000277378",0,0,0,0,0,0
"ENSG00000277389",1,0,0,0,0,0
"ENSG00000277390",0,0,1,0,0,0
"ENSG00000277392",0,0,0,0,0,0
"ENSG00000277397",0,0,1,0,0,1
"ENSG00000277398",0,0,0,1,2,0
"ENSG00000277399",5,0,11,0,2.978,10
"ENSG00000277400",401.876,515.766,95.389,328.476,389.797,92.958
"ENSG00000277401",11203.693,10597.163,9253.663,12809.569,11121.203,13291.837
"ENSG00000277403",0,0,0,0,0,1
"ENSG00000277405",9,1,1.462,0,0,0
"ENSG00000277406",0,3.213,3.338,5.173,1.426,4.207
"ENSG00000277408",0,0,0,0,0,0
"ENSG00000277410",0,0,0,0,0,0
"ENSG00000277414",0,0,0,0,2.424,0.5
"ENSG00000277421",0,23,29.055,0,0,0
"ENSG00000277422",6.107,0,0,0,0,0
"ENSG00000277424",2058.13,1132.431,1611.08,1444.118,713.491,1524.923
"ENSG00000277426",0,0,0,0,0,0
"ENSG00000277429",2919.696,1348.086,2018.491,2280.034,1183.002,1855.615
"ENSG00000277435",0,0,0,0,0,0
"ENSG00000277436",0,0,0,0,0,0
"ENSG00000277438",0,5,0,0,0,0
"ENSG00000277439",14.47,54.437,1.118,1,47.92,1.882
"ENSG00000277443",28392.132,33496.324,27138.902,27554.557,31210.991,34391.969
"ENSG00000277445",1.231,8.373,0,0,2,0
"ENSG00000277447",3,3.077,1,1,2,3
"ENSG00000277454",64.277,0,7.018,43.447,67.483,5.556
"ENSG00000277462",1470.801,507.638,1270.283,971.229,526.915,1224.532
"ENSG00000277466",0,0,0,0,0,0
"ENSG00000277475",0,1,0,0,0,1
"ENSG00000277477",0,0,0,0,0,0
"ENSG00000277479",1,0,0,0,0,0
"ENSG00000277481",1,1,1,1,2,4
"ENSG00000277484",0,0,0,0,0,0
"ENSG00000277486",0,0,0,0,0,0
"ENSG00000277490",0,0,0,0,0,0
"ENSG00000277493",4,14,3,7,9,3
"ENSG00000277494",1,1,1,2,1,1
"ENSG00000277495",0,0,0,0,3,1
"ENSG00000277498",1,0,1,0,0,0
"ENSG00000277499",0,0,0,0,0,0
"ENSG00000277500",0,0,0,0,0,0
"ENSG00000277505",0,0,0,0,0,0
"ENSG00000277507",7.02,26.384,5.015,4.02,21.47,11.827
"ENSG00000277508",0,0,0,0,0,1
"ENSG00000277513",0,0,0,0,0,0
"ENSG00000277514",0,0,0,0,0,0
"ENSG00000277516",0,0,0,0,0,0
"ENSG00000277518",0,1,1,17,0,0
"ENSG00000277529",0,0,0,2.269,4.939,1.485
"ENSG00000277531",44.926,70.182,40.349,40.216,40.176,38.378
"ENSG00000277532",0,0,0,0,0,0
"ENSG00000277535",0,0,0,1,0,0
"ENSG00000277539",1,9,2,7,15,5
"ENSG00000277540",0,0,0,0,0,0
"ENSG00000277544",0,0,0,0,2,0
"ENSG00000277549",0,0,0,0,0,0
"ENSG00000277552",0,0,0,0,0,0
"ENSG00000277556",1.501,1,2,0,0,0
"ENSG00000277561",0,0,5.253,0,1.125,8.502
"ENSG00000277562",0,0,0,0,0,0
"ENSG00000277564",1422.449,1575.22,1300.477,917.142,1207.765,1010.703
"ENSG00000277570",0,0,0,0,0,0
"ENSG00000277571",0,0,1,0,0,0
"ENSG00000277574",0,0,0,0,0,0
"ENSG00000277575",0,0,0,0,0,0
"ENSG00000277576",0,0,0,0,0,0
"ENSG00000277585",205.672,4704.802,100.531,214.697,2897.994,172.165
"ENSG00000277586",10,0,2,10,0,2
"ENSG00000277594",3319.312,3880.595,133.419,3554.5,2620.952,172.15
"ENSG00000277596",0,0,0,0,0,0
"ENSG00000277598",0,0,2,3.038,0,4
"ENSG00000277600",42.703,130.925,93.291,33.193,162.419,77.918
"ENSG00000277606",0,0,0,0,0,0
"ENSG00000277608",0,0,0,0,0,0
"ENSG00000277611",0,5.102,10.083,4.638,1.202,1.296
"ENSG00000277614",0,0,0,0,0,0
"ENSG00000277616",0,0,0,0,0,0
"ENSG00000277618",0,0,0,0,0,0
"ENSG00000277620",0,0,0,0,0,0
"ENSG00000277626",91.363,0,0,36.564,0,30.803
"ENSG00000277630",0,0,0,0,0,0
"ENSG00000277632",0,0,0,0,0,0
"ENSG00000277633",40.266,3.114,1.264,81.151,2.255,3.577
"ENSG00000277639",349.169,177.05,432,336.038,269,389
"ENSG00000277640",0,0,0,0,0,0
"ENSG00000277641",1,0,64.199,0,17.225,0
"ENSG00000277646",0,0,0,0,0,0
"ENSG00000277647",0,0,0,0,0,0
"ENSG00000277649",255.665,256.234,231.4,1473.259,421.083,258.231
"ENSG00000277650",0,0,0,0,0,0
"ENSG00000277654",0,4,5,5,0,8.235
"ENSG00000277655",0,0,0,0,0,1
"ENSG00000277656",420.999,846.191,334.001,816.257,1277.957,741.167
"ENSG00000277657",0,0,0,0,0,0
"ENSG00000277667",136.092,208.294,119.422,189.415,120.534,166.566
"ENSG00000277669",5.965,6.423,9.11,4.192,8.463,46.696
"ENSG00000277670",0,0,0,0,0,0
"ENSG00000277672",0,0,0,0,0,0
"ENSG00000277673",0,0,0,0,0,0
"ENSG00000277690",0,1.805,0,0,0,0
"ENSG00000277691",0,0,0,0,0,0
"ENSG00000277697",0,0,0,0,0,0
"ENSG00000277702",0,0,0,0,0,0
"ENSG00000277704",0,0,0,0,0,1
"ENSG00000277705",0,0,0,0,0,0
"ENSG00000277708",0,0,0,0,0,0
"ENSG00000277709",0,0,0,0,0,0
"ENSG00000277710",0,0,0,0,0,0
"ENSG00000277711",0,0,0,0,0,0
"ENSG00000277720",0,2,1,1,2,0
"ENSG00000277725",0,0,0,0,0,0
"ENSG00000277726",13.543,7.592,13.925,18.74,10.764,16.497
"ENSG00000277729",0,0,0,0,0,0
"ENSG00000277730",0,0,0,0,0,0
"ENSG00000277734",9,2,10,3,0,2
"ENSG00000277737",0,1.24,1,1,0,0
"ENSG00000277741",0,0,0,0,5.46,3.475
"ENSG00000277743",0,0,0,0,0,0
"ENSG00000277745",0,0,0,0,2,0
"ENSG00000277746",0,0,0,0,0,1
"ENSG00000277748",0,1,0,1,0,0
"ENSG00000277750",0,0,0,0,0,0
"ENSG00000277751",0,0,0,0,1,0
"ENSG00000277753",0,43.569,0,0,0,0
"ENSG00000277755",0,0,0,0,0,0
"ENSG00000277758",561.225,992.174,541.698,320.006,610.369,445.911
"ENSG00000277766",0,0,0,0,0,0
"ENSG00000277768",3,2,0,3,0,2
"ENSG00000277769",0,0,0,0,0,0
"ENSG00000277770",0,0,0,0,0,0
"ENSG00000277773",4754.432,1043.774,4428.824,2445.875,200.744,1816.125
"ENSG00000277775",332.545,168.029,261,265.251,192.018,245
"ENSG00000277778",2.928,0,0,0,0,1.186
"ENSG00000277781",183.107,323.001,134,99,180.999,142
"ENSG00000277783",0,0,0,0,0,0
"ENSG00000277786",0,0,0,0,0,23.161
"ENSG00000277789",49.025,326.483,104.404,91.995,456.404,155.858
"ENSG00000277791",9000.84,4683.227,5506.262,6688.72,3438.802,4990.758
"ENSG00000277796",0,0,0,0,0,0
"ENSG00000277800",0,0,0,0,0,0
"ENSG00000277802",0,0,0,0,0,0
"ENSG00000277803",0,0,0,0,0,0
"ENSG00000277804",0,0,0,1,0,0
"ENSG00000277807",0,42.286,0,0,112.41,0
"ENSG00000277808",0,0,0,0,0,0
"ENSG00000277816",0,0,1.198,0,0,0
"ENSG00000277823",23.145,58.244,0,4.153,3.991,2.841
"ENSG00000277833",0,0,0,0,0,0
"ENSG00000277835",0,0,0,0,0,0
"ENSG00000277836",0,0,0,0,0,0
"ENSG00000277848",0,0,0,0,0,0
"ENSG00000277850",0,0,0,0,0,0
"ENSG00000277853",0,0,0,0,0,0
"ENSG00000277856",0,0,0,0,0,0
"ENSG00000277865",0,0,0,7.605,4.058,0
"ENSG00000277866",0,0,0,0,0,0
"ENSG00000277867",0,0,0,1.098,0,0
"ENSG00000277868",70.548,359.796,70.075,102.335,826.963,45.895
"ENSG00000277869",2,0,0,0,0,0
"ENSG00000277876",1,0,3,1,0,2
"ENSG00000277878",0,0,1,0,0,0
"ENSG00000277880",0,0,0,0,0,0
"ENSG00000277881",0,0,0,0,0,0
"ENSG00000277882",0,0,0,0,0,0
"ENSG00000277883",27,41,44,9,18,20
"ENSG00000277885",0,0,0,0,0,0
"ENSG00000277893",355.389,226,131,86,1217.551,308
"ENSG00000277897",0,0,0,0,0,0
"ENSG00000277899",0,0,0,0,0,0
"ENSG00000277907",0,0,0,0,0,0
"ENSG00000277909",75.096,79.142,62.932,53.509,105.119,32.5
"ENSG00000277914",0,0,0,0,1,0
"ENSG00000277920",0,0,0,0,0,0
"ENSG00000277923",0,0,0,0,0,34.21
"ENSG00000277926",0,1,0,0,0,1
"ENSG00000277932",0,0,0,0,0,0
"ENSG00000277936",734.187,465.243,1456.536,530.82,329.739,1297.272
"ENSG00000277943",7,0,0,0,2.419,0
"ENSG00000277949",0,0,0,0,0,2
"ENSG00000277952",0,3.006,0,0,0,0
"ENSG00000277956",0,26.359,9.332,40.573,33.327,28.505
"ENSG00000277957",655.412,610.755,1205.527,201.455,366.791,893.328
"ENSG00000277961",0,0,0,0,0,0
"ENSG00000277964",0,0,0,0,0,0
"ENSG00000277971",1.772,3.339,5.618,0,0,0
"ENSG00000277972",18.334,18.244,17.493,7.727,3.221,2.786
"ENSG00000277973",0,0,0,0,0,0
"ENSG00000277974",0,0,0,0,0,0
"ENSG00000277975",0,0,0,0,0,0
"ENSG00000277976",0,1,1,0,0,1
"ENSG00000277977",4.503,11,4,7.753,24,5
"ENSG00000277981",0,0,1,1,0,0
"ENSG00000277982",0,0,0,0,0,0
"ENSG00000277983",0,0,0,0,0,0
"ENSG00000277984",0,0,0,0,0,0
"ENSG00000277988",0,0,0,0,0,0
"ENSG00000277998",0,0,0,2.376,0,0
"ENSG00000278001",1,5,3,1,2,2
"ENSG00000278006",0,0,0,0,0,0
"ENSG00000278008",0,1,0,0,1,0
"ENSG00000278009",0,0,0,0,0,0
"ENSG00000278016",0,735.738,829.556,854.378,479.93,954.975
"ENSG00000278019",37.345,31.437,4.539,23.168,20.318,5.568
"ENSG00000278021",0,0,0,0,0,0
"ENSG00000278023",0,0,0,0,0,0
"ENSG00000278025",0,0,0,0,0,0
"ENSG00000278030",0,0,0,0,0,0
"ENSG00000278031",0,0,0,0,0,0
"ENSG00000278032",4373.47,4784.716,2759.842,4532.873,3329.744,3839.235
"ENSG00000278042",0,0,0,0,0,0
"ENSG00000278046",0,0,0,0,0,0
"ENSG00000278051",0,0,0,0,0,0
"ENSG00000278053",5304.58,3406.49,7265.105,4678.131,3073.902,7927.98
"ENSG00000278054",0,0,0,1,0,0
"ENSG00000278057",0,4,6,1,1,4
"ENSG00000278061",2,0,0,0,0,0
"ENSG00000278062",64.645,73.582,70.725,31.41,203.724,15.676
"ENSG00000278068",1,1.002,0,1.005,0,0
"ENSG00000278074",0,0,0,0,0,0
"ENSG00000278077",11,13,12,3,6,1
"ENSG00000278078",0,0,0,0,0,0
"ENSG00000278079",0,0,0,0,0,0
"ENSG00000278080",8.669,17.239,10.421,10.188,9.326,22.052
"ENSG00000278082",1,0,0,0,0,0
"ENSG00000278083",0,0,0,0,0,0
"ENSG00000278085",0,0,0,0,0,0
"ENSG00000278087",312.408,1738.907,7477.448,185.429,1601.887,6516.071
"ENSG00000278088",68.906,99.76,17.754,32.762,69.948,0
"ENSG00000278091",74.292,104.651,64.736,105.411,105.58,152.313
"ENSG00000278102",0,0,0,0,0,0
"ENSG00000278106",0,0,0,0,0,0
"ENSG00000278110",0,0,0,0,0,0
"ENSG00000278111",8,0,6,13.979,0,0
"ENSG00000278116",0,0,0,0,0,0
"ENSG00000278119",0,0,0,0,0,0
"ENSG00000278120",0,0,0,0,0,0
"ENSG00000278122",0,0,0,0,0,0
"ENSG00000278128",0,0,0,0,0,0
"ENSG00000278129",1106.408,1811.582,1225.979,1409.574,1908.891,1431.504
"ENSG00000278130",0,0,0,0,0,0
"ENSG00000278131",0,0,0,0,0,0
"ENSG00000278137",3,0,4,0,0,1
"ENSG00000278138",0,0,0,0,0,0
"ENSG00000278139",77.952,40.673,28.885,370.6,115.427,306.973
"ENSG00000278143",0,0,0,1.258,0,1.201
"ENSG00000278145",1,1,0,1,0,0
"ENSG00000278149",0,0,0,0,0,0
"ENSG00000278152",0,0,0,0,0,0
"ENSG00000278154",114.635,205.416,107.288,82.545,175.08,106.041
"ENSG00000278160",0,0,0,0,0,0
"ENSG00000278165",0,0,0,0,0,0
"ENSG00000278167",0,0,0,0,0,0
"ENSG00000278169",0,0,0,0,0,0
"ENSG00000278171",0,0,1,0,0,0
"ENSG00000278173",84.134,32.226,4.759,35.563,0,0
"ENSG00000278174",0,1.421,0,1.436,6.486,0
"ENSG00000278178",0,0,0,1,0,0
"ENSG00000278180",0,0,0,0,0,0
"ENSG00000278181",0,0,0,0,0,0
"ENSG00000278182",0,0,0,0,0,0.793
"ENSG00000278183",3662.955,8346.422,2985.334,2382.393,7647.562,2420.767
"ENSG00000278184",0,0,0,2.025,0,2.163
"ENSG00000278186",3.452,1.447,0,1.664,0,0
"ENSG00000278191",501.292,696.751,430.58,303.291,508.836,360.097
"ENSG00000278193",0,0,0,0,0,0
"ENSG00000278194",0,0,0,0,0,0
"ENSG00000278195",0,0,0,1,0,0
"ENSG00000278196",0,0,0,4,0,0
"ENSG00000278197",0,0,0,0,0,0
"ENSG00000278201",0,0,0,0,0,0
"ENSG00000278205",4.074,9.997,5.09,1,5,2.045
"ENSG00000278207",0,0,0,0,0,0
"ENSG00000278211",1336.794,1322.784,1629.975,2321.905,1809.861,1910.575
"ENSG00000278212",9.002,17.821,1,6.105,8.756,0
"ENSG00000278213",2.006,2.002,7.381,1.072,0,1.353
"ENSG00000278215",0,0,0,0,0,0
"ENSG00000278216",0,0,1,0,0,1
"ENSG00000278220",949.241,1854.85,932.539,15.198,578.741,190.536
"ENSG00000278224",10.066,30.526,36.265,16.593,25.291,37.428
"ENSG00000278229",2188.113,1944.484,2582.734,675.631,639.751,1054.983
"ENSG00000278232",0,0,0,0,0,0
"ENSG00000278243",2771.366,1864.538,2107.241,1646.279,1115.984,2189.233
"ENSG00000278248",0,0,0,0,0,0
"ENSG00000278253",0,0,0,0,1,1
"ENSG00000278256",0,0,0,0,0,0
"ENSG00000278259",6530.385,4241.554,5166.52,2108.08,1574.791,2574.6
"ENSG00000278263",0,0,0,0,0,0
"ENSG00000278268",477.558,287.704,664.97,485.135,382.442,678.243
"ENSG00000278270",2963.208,2500.69,1440.173,1874.809,1953.69,864.404
"ENSG00000278271",0,0,0,0,0,0
"ENSG00000278272",281.04,117,254,217,93,181
"ENSG00000278273",0,0,0,0,0,0
"ENSG00000278275",0,0,0,0,0,0
"ENSG00000278279",1,2,1,0,0,1
"ENSG00000278283",0,0,0,0,0,0
"ENSG00000278289",0,0,0,0,0,0
"ENSG00000278292",0,0,0,3,0,1
"ENSG00000278293",0,0,0,0,0,0
"ENSG00000278299",0,679.786,0,0,573.558,0
"ENSG00000278300",0,0,0,0,0,0
"ENSG00000278301",46.456,137.724,60.794,39.922,130.999,57.807
"ENSG00000278302",0,0,0,0,0,0
"ENSG00000278303",0,0,0,0,0,0
"ENSG00000278304",0,0,0,0,0,0
"ENSG00000278306",0,0,0,0,0,0
"ENSG00000278307",21.783,4.273,8.011,15.563,0,0
"ENSG00000278308",11.853,163.717,51.617,0,67.461,22.812
"ENSG00000278310",0,0,0,0,0,0
"ENSG00000278311",4523.705,3940.898,4648.699,3970.239,3778.355,5144.745
"ENSG00000278312",0,0,0,0,0,0
"ENSG00000278313",0,0,0,0,0,0
"ENSG00000278318",1026.027,1284.394,746,1168.208,1278.001,886
"ENSG00000278319",0,0,0,0,0,0
"ENSG00000278326",1476.468,2099.344,350.981,208.096,190.264,182.461
"ENSG00000278327",0,0,0,0,0,0
"ENSG00000278329",0,0,0,0,0,0
"ENSG00000278332",0,0,0,0,0,0
"ENSG00000278337",0,0,0,0,0,0
"ENSG00000278339",0,0,0,0,0,0
"ENSG00000278345",0,0,0,0,0,0
"ENSG00000278346",0,0,0,0,0,0
"ENSG00000278358",0,0,0,0,0,0
"ENSG00000278361",0,0,0,0,0,0
"ENSG00000278362",0,0,0,0,0,0
"ENSG00000278364",0,0,0,0,0,0
"ENSG00000278368",0,0,0,0,0,0
"ENSG00000278369",0,0,0,0,0,0
"ENSG00000278372",3856.689,3310.757,3086.697,1109.256,1217.69,1109.799
"ENSG00000278373",0,1,0,0,0,0
"ENSG00000278377",0,0,0,0,0,0
"ENSG00000278380",0,0,0,0,0,0
"ENSG00000278381",0,0,0,0,0,0
"ENSG00000278382",0,0,0,0,0,0
"ENSG00000278384",260.882,604.956,68.81,240.556,503.373,73.679
"ENSG00000278388",1,0,0,0,0,0
"ENSG00000278399",2,1,1,3,2,2
"ENSG00000278400",0,0,0,0,0,0
"ENSG00000278401",0,0,0,0,0,0
"ENSG00000278402",0,0,0,0,0,0
"ENSG00000278414",0,0,0,0,0,0
"ENSG00000278415",29.308,66.598,23.174,23.276,48.113,23.125
"ENSG00000278416",83.423,81.895,60.155,72.009,92.734,71.538
"ENSG00000278424",0,0,0,1,0,0
"ENSG00000278426",174.503,0,227.946,309.699,208.049,177
"ENSG00000278427",0,0,0,0,0,0
"ENSG00000278428",0,0,0,0,0,0
"ENSG00000278429",0,0,0,0,5.027,0
"ENSG00000278430",0,0,0,0,0,0
"ENSG00000278437",0,0,0,0,0,0
"ENSG00000278440",6.087,27.249,11.927,6.559,16.831,12.421
"ENSG00000278441",0,0,0,0,0,0
"ENSG00000278442",0,0,0,0,0,0
"ENSG00000278443",0,0,0,0,0,0
"ENSG00000278444",0,0,0,0,0,0
"ENSG00000278446",0,0,0,0,0,0
"ENSG00000278451",9,3,15,8,10,22
"ENSG00000278455",0,0,0,0,0,0
"ENSG00000278458",1008.641,1373.584,745.576,1371.18,1175.695,965.424
"ENSG00000278461",0,0,0,0,0,0
"ENSG00000278463",226,103,135,184,86,100
"ENSG00000278466",58.493,69.235,18,514.478,1009.481,488.665
"ENSG00000278468",1811.109,14401.313,649.697,2048.406,9369.312,1563.039
"ENSG00000278473",0,0,0,0,0,0
"ENSG00000278474",0,0,0,0,0,0
"ENSG00000278476",0,0,1,1,0,0
"ENSG00000278477",0,0,1,0,0,0
"ENSG00000278478",0,0,0,0,0,0
"ENSG00000278480",5,16,10,8,12,10
"ENSG00000278481",0,0,0,0,0,0
"ENSG00000278485",0,0,0,0,0,0
"ENSG00000278486",0,0,0,0,0,0
"ENSG00000278487",0,0,0,0,0,0
"ENSG00000278488",1178.631,1461.791,1494.594,885.762,1292.447,1324.953
"ENSG00000278490",0,0,0,0,0,0
"ENSG00000278494",6013.841,3576.941,3888.838,1951.507,2353.96,2029.952
"ENSG00000278495",0,0,0,0,0,0
"ENSG00000278496",0,1,0,0,0,0
"ENSG00000278499",0,0,0,0,0,0
"ENSG00000278505",0,0,0,0,0,0
"ENSG00000278508",0,0,0,0,0,0
"ENSG00000278510",0,0,0,0,0,0
"ENSG00000278513",0,0,0,0,0,0
"ENSG00000278516",425.395,342.392,175.37,389.744,270.888,354.138
"ENSG00000278522",0,0,0,0,2.953,3.641
"ENSG00000278528",0,0,0,0,0,0
"ENSG00000278530",171.783,108.733,87,234.046,105.172,122.676
"ENSG00000278535",0,86.631,55.807,0,148.161,41.207
"ENSG00000278540",8907.383,7448.598,5840.047,6845.891,5634.379,5840.394
"ENSG00000278541",0,0,0,0,0,0
"ENSG00000278543",2,0,0,0,0,1
"ENSG00000278545",178.191,128.734,5.126,160.103,250.336,256.008
"ENSG00000278548",0,0,0,0,0,0
"ENSG00000278550",1814.62,820.78,954.22,5370.018,3003.751,3216.405
"ENSG00000278552",0,0,0,0,0,0
"ENSG00000278555",0,0,0,0,0,0
"ENSG00000278558",41.561,44.859,34.055,26.72,17.83,27.534
"ENSG00000278561",9.093,1.068,0,4.71,3.221,1.143
"ENSG00000278562",0,0,0,0,0,0
"ENSG00000278563",0,77,7,0,20.717,0
"ENSG00000278565",0,1,0,0,0,3
"ENSG00000278566",0,0,0,4,0,0
"ENSG00000278567",6,0,1,6,0,0
"ENSG00000278570",19,57,23,17,75,27.001
"ENSG00000278572",3.783,11.439,7.939,7.858,5.032,9.033
"ENSG00000278573",0,0,0,0,0,0
"ENSG00000278574",843.343,568.09,663.445,612.183,543.301,720.473
"ENSG00000278577",0,0,0,0,0,0
"ENSG00000278580",0,0,0,0,0,0
"ENSG00000278582",0,0,0,0,0,0
"ENSG00000278585",0,0,0,0,0,0
"ENSG00000278586",0,0,0,0,0,0
"ENSG00000278588",465.369,277.188,406.998,221.999,167.026,248
"ENSG00000278589",0,0,0,0,0,0
"ENSG00000278593",0,0,0,2,0,0
"ENSG00000278594",0,0,0,0,0,0
"ENSG00000278599",0,672.071,0,0,637.156,0
"ENSG00000278602",0,0,0,0,0,0
"ENSG00000278603",1,2.714,3.999,1.957,2.037,2.515
"ENSG00000278605",0,835.634,1327.682,0,885.317,1469.696
"ENSG00000278606",0,0,0,0,0,0
"ENSG00000278608",0,0,2.078,0,0,0
"ENSG00000278610",0,2.05,0,2.565,0,0
"ENSG00000278613",236.126,9.504,239.439,152.153,252.93,247.609
"ENSG00000278614",0,0,0,0,0,0
"ENSG00000278615",3567.194,1676.014,2497.113,3300.407,1378.951,2603.944
"ENSG00000278616",0,0,0,0,0,0
"ENSG00000278619",636.992,234.423,544.559,229.808,119.159,273.3
"ENSG00000278620",1,0,0,0,0,0
"ENSG00000278622",2488.044,943.211,618.429,2447.465,928.328,844.567
"ENSG00000278624",36.539,54.955,38.954,27.055,51.158,23.201
"ENSG00000278631",5.071,8.245,0.881,9.186,9.134,5.022
"ENSG00000278632",0,1.305,0,19.618,0,1.579
"ENSG00000278633",0,0,6.148,0,0,0
"ENSG00000278634",0,0,0,0,0,0
"ENSG00000278635",2,0,0,0,0,0
"ENSG00000278637",120.067,65,110,120,67,105
"ENSG00000278641",0,0,0,0,0,0
"ENSG00000278644",267.999,446.101,251,308.03,354,255
"ENSG00000278646",0,0,0,0,0,0
"ENSG00000278647",0,0,0,1.332,2,0
"ENSG00000278650",0,0,0,0,0,0
"ENSG00000278654",2,4,3,6,2,1
"ENSG00000278655",0,0,0,0,0,0
"ENSG00000278656",0,0,0,0,0,0
"ENSG00000278659",0,0,0,0,0,0
"ENSG00000278661",0,0,0,0,0,0
"ENSG00000278662",36.991,49.632,36.423,90.604,81.008,39.887
"ENSG00000278665",0,1.049,0,0,0,0
"ENSG00000278667",0,0,0,0,0,0
"ENSG00000278673",6.156,6.511,0,3.488,0,8.043
"ENSG00000278677",375.999,189.001,222.896,338.665,210.042,246.645
"ENSG00000278678",0,0,0,0,0,0
"ENSG00000278681",0,0,0,0,0,0
"ENSG00000278683",0,0,1,0,0,0
"ENSG00000278684",0,0,0,0,0,0
"ENSG00000278685",2,8,23,2,1,14
"ENSG00000278687",0,0,0,0,0,0
